node_id,title,old_path,new_path
19351,Import existing consumer keys and secrets,developer-services/content/import-existing-consumer-keys-and-secrets.html,api-platform/publish/import-existing-consumer-keys-and-secrets.html
19381,Edge Microgateway Home,microgateway/content/edge-microgateway-home.html,api-platform/microgateway/edge-microgateway-home.html
19426,Download API proxies,api-services/content/download-api-proxies.html,api-platform/fundamentals/download-api-proxies.html
19456,Proxy a SOAP service,tutorials/proxy-soap-service.html,api-platform/tutorials/proxy-soap-service.html
19471,Deprecated management APIs,api-services/content/deprecated-management-apis.html,api-platform/reference/apis/deprecated-management-apis.html
19481,Managing role-based access to content on your developer portal,developer-services/content/managing-role-based-access-content-your-developer-portal.html,api-platform/publish/drupal/managing-role-based-access-content-your-developer-portal.html
19506,Handing encrypted data in Node.js apps,api-services/content/using-secure-store-with-nodejs-apps.html,api-platform/security/using-secure-store-with-nodejs-apps.html
19591,Chaining API proxies together,api-services/content/connecting-proxies-other-proxies.html,api-platform/fundamentals/connecting-proxies-other-proxies.html
19606,Subscribe to daily analytics emails,analytics-services/content/subscribe-daily-analytics-emails.html,api-platform/analytics/subscribe-daily-analytics-emails.html
19671,Config Sets,apigeetest/config-sets.html,apigee-labs/config-sets.html
19741,Edge Microgateway FAQ,microgateway/content/edge-microgateway-faq.html,api-platform/faq/edge-microgateway-faq.html
19856,Edge Microgateway 1.0.0 doc download,microgateway/content/edge-microgateway-doc-archive.html,
19871,Edge for Private Cloud Overview,private-cloud/latest/overview.html,private-cloud/v4.18.01/overview.html
19876,Installation Topologies,private-cloud/latest/installation-topologies.html,private-cloud/v4.18.01/installation-topologies.html
19881,Installation Requirements,private-cloud/latest/installation-requirements.html,private-cloud/v4.18.01/installation-requirements.html
19891,Edge Installation Overview,private-cloud/latest/installation-overview.html,private-cloud/v4.18.01/installation-overview.html
19896,Install the Edge apigee-setup utility,private-cloud/latest/install-edge-apigee-setup-utility.html,private-cloud/v4.18.01/install-edge-apigee-setup-utility.html
19901,Install Edge components on a node,private-cloud/latest/install-edge-components-node.html,private-cloud/v4.18.01/install-edge-components-node.html
19906,Test the install,private-cloud/latest/test-install.html,private-cloud/v4.18.01/test-install.html
19911,Onboard an organization,private-cloud/latest/onboard-organization.html,private-cloud/v4.18.01/onboard-organization.html
19916,Enable Cassandra authentication,private-cloud/latest/enable-cassandra-authentication.html,private-cloud/v4.18.01/enable-cassandra-authentication.html
19921,Set up Master-Standby Replication for Postgres,private-cloud/latest/set-master-standby-replication-postgres.html,private-cloud/v4.18.01/set-master-standby-replication-postgres.html
19926,Install SmartDocs,private-cloud/latest/install-smartdocs.html,private-cloud/v4.18.01/install-smartdocs.html
19931,API BaaS Installation,private-cloud/latest/7-host-and-10-host-api-baas-installation.html,private-cloud/v4.18.01/7-host-and-10-host-api-baas-installation.html
19936,Installing Monetization Services,private-cloud/latest/installing-monetization-services.html,private-cloud/v4.18.01/installing-monetization-services.html
19941,Update Apigee Edge 4.16.01 to 4.16.05,private-cloud/latest/update-apigee-edge-41605.html,private-cloud/v4.16.05/update-apigee-edge-41605.html
19951,Installing Edge for Private Cloud,private-cloud/latest/installing-edge-private-cloud.html,private-cloud/v4.18.01/installing-edge-private-cloud.html
20021,Edge built-in roles,api-services/content/edge-built-roles.html,api-platform/system-administration/edge-built-roles.html
20031,Configuring TLS,api-services/content/configuring-ssl.html,api-platform/system-administration/configuring-ssl.html
20036,Configuring TLS access to an API for the Cloud,api-services/content/configuring-ssl-access-api-cloud-based-edge-installation.html,api-platform/system-administration/configuring-ssl-access-api-cloud-based-edge-installation.html
20041,Update a TLS certificate,api-services/content/update-or-replace-ssl-certificate.html,api-platform/system-administration/update-or-replace-ssl-certificate.html
20111,Pattern matching in conditional statements,api-services/content/pattern-matching-conditional-statements.html,api-platform/fundamentals/pattern-matching-conditional-statements.html
20336,"About Planets, Regions, Pods, Organizations, Environments and Virtual Hosts",private-cloud/latest/about-planets-regions-pods-organizations-environments-and-virtual-hosts.html,private-cloud/v4.18.01/about-planets-regions-pods-organizations-environments-and-virtual-hosts.html
20346,Important Data to Remember From the Installation Process,private-cloud/latest/important-data-remember-installation-process.html,private-cloud/v4.18.01/important-data-remember-installation-process.html
20351,Moving Apigee Servers,private-cloud/latest/moving-apigee-servers.html,private-cloud/v4.18.01/moving-apigee-servers.html
20356,Resetting Edge Passwords,private-cloud/latest/resetting-passwords.html,private-cloud/v4.18.01/resetting-passwords.html
20361,Managing the Default LDAP Password Policy for API Management,private-cloud/latest/managing-default-ldap-password-policy-api-management.html,private-cloud/v4.18.01/managing-default-ldap-password-policy-api-management.html
20366,Setting the Session Timeout in the Edge UI,private-cloud/latest/setting-session-timeout-edge-ui.html,private-cloud/v4.18.01/setting-session-timeout-edge-ui.html
20371,Enabling/Disabling Server (Message Processor/Router) Reachability,private-cloud/latest/enablingdisabling-server-message-processorrouter-reachability.html,private-cloud/v4.18.01/enablingdisabling-server-message-processorrouter-reachability.html
20376,Removing a Server (Management Server/Message Processor/Router),private-cloud/latest/removing-server-management-servermessage-processorrouter.html,private-cloud/v4.18.01/removing-server-management-servermessage-processorrouter.html
20381,Setting Server Autostart,private-cloud/latest/setting-server-autostart.html,private-cloud/v4.18.01/setting-server-autostart.html
20401,"Starting, Stopping, Restarting, and Checking the Status of Apigee Edge",private-cloud/latest/starting-stopping-and-restarting-apigee-edge.html,private-cloud/v4.18.01/starting-stopping-and-restarting-apigee-edge.html
20406,Uninstalling Edge,private-cloud/latest/uninstalling-edge.html,private-cloud/v4.18.01/uninstalling-edge.html
20411,Adding a Router or Message Processor node,private-cloud/latest/adding-router-or-message-processor-node.html,private-cloud/v4.18.01/adding-router-or-message-processor-node.html
20416,Viewing Pod Details,private-cloud/latest/viewing-pod-details.html,private-cloud/v4.18.01/viewing-pod-details.html
20421,Setting the port number of the Edge UI,private-cloud/latest/setting-port-number-edge-ui.html,private-cloud/v4.18.01/setting-port-number-edge-ui.html
20426,Handling a PostgresSQL Database Failover,private-cloud/latest/handling-postgressql-database-failover.html,private-cloud/v4.18.01/handling-postgressql-database-failover.html
20431,Customizing Edge Email Templates,private-cloud/latest/customizing-edge-email-templates.html,private-cloud/v4.18.01/customizing-edge-email-templates.html
20436,Configuring the Edge SMTP server,private-cloud/latest/configuring-edge-smtp-server.html,private-cloud/v4.18.01/configuring-edge-smtp-server.html
20441,Configuring SMTP for the Apigee BaaS SMTP Server,private-cloud/latest/configuring-smtp-apigee-baas-smtp-server.html,private-cloud/v4.18.01/configuring-smtp-apigee-baas-smtp-server.html
20446,Modifying Java Memory Settings,private-cloud/latest/modifying-java-settings.html,private-cloud/v4.18.01/modifying-java-settings.html
20451,Setting HTTP request/response header limits,private-cloud/latest/setting-http-requestresponse-header-limits.html,private-cloud/v4.18.01/setting-http-requestresponse-header-limits.html
